"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Calcium","Segmentation_segment_Fibrous"
"log-sigma-3-0-mm-3D","firstorder","Skewness","-0.3410351011456811","-0.12622937157953895","","0.226433871137502"
"log-sigma-3-0-mm-3D","firstorder","TotalEnergy","1148348.6833925173","866455.6486211393","","2025770.2571222042"
"log-sigma-3-0-mm-3D","firstorder","Uniformity","0.20351741773781096","0.25246950984918437","","0.2118824304359189"
"log-sigma-3-0-mm-3D","firstorder","Variance","1124.2628240372158","679.0993509741584","","1029.3597918700439"
"log-sigma-3-0-mm-3D","glcm","Autocorrelation","29.68887765871934","19.631031239056053","","18.30054367671407"
"log-sigma-3-0-mm-3D","glcm","ClusterProminence","99.57185382842604","25.961222740735654","","86.16000941255012"
"log-sigma-3-0-mm-3D","glcm","ClusterShade","-5.6165940492434565","-0.1195113567678082","","1.8831111326724896"
"log-sigma-3-0-mm-3D","glcm","ClusterTendency","5.869251458366572","3.2911563447443486","","5.855357130427634"
"log-sigma-3-0-mm-3D","glcm","Contrast","0.8227622791409566","0.8313762157973783","","1.0830774889897277"
"log-sigma-3-0-mm-3D","glcm","Correlation","0.7469512163941007","0.5969389247180692","","0.6883675436962231"
"log-sigma-3-0-mm-3D","glcm","DifferenceAverage","0.6408447591576186","0.6459960233041324","","0.7748716976988702"
"log-sigma-3-0-mm-3D","glcm","DifferenceEntropy","1.2708206523784062","1.3020566804771716","","1.3963860722730321"
"log-sigma-3-0-mm-3D","glcm","DifferenceVariance","0.3867633839717502","0.39132866073735123","","0.43832963216103266"
"log-sigma-3-0-mm-3D","glcm","Id","0.7081136950305199","0.7074977281786061","","0.6620689315128623"
"log-sigma-3-0-mm-3D","glcm","Idm","0.6977693724195245","0.6955400075972584","","0.6433847302796507"
"log-sigma-3-0-mm-3D","glcm","Idmn","0.9876392113725159","0.9838102358338914","","0.9791200484314747"
"log-sigma-3-0-mm-3D","glcm","Idn","0.9307730958819891","0.9218118566854496","","0.9073595787271417"
"log-sigma-3-0-mm-3D","glcm","Imc1","-0.3095382428231348","-0.19822260504131697","","-0.2337273438056249"
"log-sigma-3-0-mm-3D","glcm","Imc2","0.8615602407054808","0.7165184455179824","","0.8018518028471779"
"log-sigma-3-0-mm-3D","glcm","InverseVariance","0.4985112096874916","0.48757518910000425","","0.5227852280036507"
"log-sigma-3-0-mm-3D","glcm","JointAverage","5.329011199471072","4.360076800595488","","4.134892139822985"
"log-sigma-3-0-mm-3D","glcm","JointEnergy","0.08245427251122066","0.09642928628120609","","0.06552006642448141"
"log-sigma-3-0-mm-3D","glcm","JointEntropy","4.008223755286481","3.6651154499801453","","4.273816376960618"
"log-sigma-3-0-mm-3D","glcm","MCC","0.7645549560141932","0.6399719373170834","","0.7051166571878327"
"log-sigma-3-0-mm-3D","glcm","MaximumProbability","0.15801415048086104","0.16537431770444005","","0.11324882854564366"
"log-sigma-3-0-mm-3D","glcm","SumAverage","10.658022398942144","8.720153601190976","","8.26978427964597"
"log-sigma-3-0-mm-3D","glcm","SumEntropy","3.2197555007158223","2.836520186454921","","3.2571766017240287"
"log-sigma-3-0-mm-3D","glcm","SumSquares","1.673003434376882","1.0306331401354318","","1.7346086548543407"
"log-sigma-3-0-mm-3D","gldm","DependenceEntropy","5.414257932770356","5.239233339666253","","5.476684772930745"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformity","58.90946502057613","105.44298245614036","","217.69745958429561"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.12121289098883978","0.1156173053247153","","0.12569137389393512"
"log-sigma-3-0-mm-3D","gldm","DependenceVariance","8.549086352012734","7.171206525084642","","5.346242979588137"
"log-sigma-3-0-mm-3D","gldm","GrayLevelNonUniformity","98.90946502057614","230.25219298245614","","366.98036951501155"
"log-sigma-3-0-mm-3D","gldm","GrayLevelVariance","1.9104006841775476","1.1761263080947983","","1.730587861154521"
"log-sigma-3-0-mm-3D","gldm","HighGrayLevelEmphasis","25.95267489711934","18.482456140350877","","17.97632794457275"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceEmphasis","32.53086419753087","31.04385964912281","","29.510392609699768"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","1057.545267489712","666.1469298245614","","613.493648960739"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","1.3164965082397844","1.7882437803337707","","2.2944922310725673"
"log-sigma-3-0-mm-3D","gldm","LowGrayLevelEmphasis","0.06721693529949703","0.07703198348052671","","0.09722643791927854"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceEmphasis","0.14015864903671413","0.132069165399801","","0.10841941314287458"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","2.613779729540111","2.112644328281558","","1.9417518558177693"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.014665672936942147","0.015372431871011942","","0.013491310638154895"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformity","84.00189710513399","195.32251938443397","","312.58016097403356"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.20335391154752905","0.2516830567079954","","0.2125083691873595"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelVariance","1.9132545148359639","1.1966955074776973","","1.7276906220738506"
"log-sigma-3-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","25.041365241019204","18.14319628847286","","17.693370551089767"
"log-sigma-3-0-mm-3D","glrlm","LongRunEmphasis","1.7042373142739653","1.7679351722895105","","1.835165956950592"
"log-sigma-3-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","46.87632001922566","33.48799550470446","","33.92598029103214"
"log-sigma-3-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.1033044669891327","0.12840228895706257","","0.16916707809965953"
"log-sigma-3-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.07102966696465346","0.07973902557009185","","0.09972393685947363"
"log-sigma-3-0-mm-3D","glrlm","RunEntropy","3.1172057793862695","2.8192458495276345","","3.0881619318601756"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformity","317.9917935787827","603.239094035179","","1152.0928392783708"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.756512696917765","0.7636866265775025","","0.7657446178867903"
"log-sigma-3-0-mm-3D","glrlm","RunPercentage","0.850110794555239","0.850539811066127","","0.8493959850772783"
"log-sigma-3-0-mm-3D","glrlm","RunVariance","0.23418861335529767","0.28667754309700166","","0.32529222792513374"
"log-sigma-3-0-mm-3D","glrlm","ShortRunEmphasis","0.8769955239590123","0.884220428595268","","0.8850369745933897"
"log-sigma-3-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","21.33922745828462","15.78914628383053","","15.460787233958648"
"log-sigma-3-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.06483717667434889","0.07232072615576256","","0.08983089160472198"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformity","23.352941176470587","30.3943661971831","","32.33684210526316"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.22895040369088812","0.21404483237452887","","0.17019390581717453"
"log-sigma-3-0-mm-3D","glszm","GrayLevelVariance","1.699442522106882","1.649523903987304","","2.5219113573407204"
"log-sigma-3-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","18.735294117647058","15.950704225352112","","19.678947368421053"
"log-sigma-3-0-mm-3D","glszm","LargeAreaEmphasis","134.54901960784315","282.11267605633805","","462.90526315789475"
"log-sigma-3-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","4471.833333333333","5524.014084507042","","7513.436842105263"
"log-sigma-3-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","4.716286028300209","16.65157712145891","","38.51599868719418"
"log-sigma-3-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.10199525643590769","0.11871375075851937","","0.1261265664160401"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformity","24.019607843137255","29.746478873239436","","34.48421052631579"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.23548635140330643","0.20948224558619322","","0.18149584487534626"
"log-sigma-3-0-mm-3D","glszm","SmallAreaEmphasis","0.36891766475384","0.42940686222323804","","0.4229064098343559"
"log-sigma-3-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","5.954764354777287","6.34944328372854","","8.381604739726173"
"log-sigma-3-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.043187944952795584","0.0640087456101567","","0.061335096406227106"
"log-sigma-3-0-mm-3D","glszm","ZoneEntropy","4.588490539275524","4.964677749062792","","5.625358010388845"
"log-sigma-3-0-mm-3D","glszm","ZonePercentage","0.20987654320987653","0.15570175438596492","","0.10969976905311778"
"log-sigma-3-0-mm-3D","glszm","ZoneVariance","111.84659746251441","240.86371751636585","","379.8076454293629"
"log-sigma-3-0-mm-3D","ngtdm","Busyness","1.1033422494580498","3.2809609623443765","","7.554530783276892"
"log-sigma-3-0-mm-3D","ngtdm","Coarseness","0.02365881534714738","0.01059649827071617","","0.00601181009782601"
"log-sigma-3-0-mm-3D","ngtdm","Complexity","11.242971013341338","8.825942953098641","","8.847642568563634"
"log-sigma-3-0-mm-3D","ngtdm","Contrast","0.03061881992760058","0.024534392704651593","","0.04039014359170947"
"log-sigma-3-0-mm-3D","ngtdm","Strength","0.5372215395838619","0.18228141732551179","","0.09452555662625688"
"log-sigma-5-0-mm-3D","firstorder","10Percentile","-33.953542709350586","-37.99108695983887","","-51.72244720458984"
"log-sigma-5-0-mm-3D","firstorder","90Percentile","31.329998016357422","6.779993200302122","","5.518267869949353"
"log-sigma-5-0-mm-3D","firstorder","Energy","300794.4835089223","526820.2112935376","","1925686.402116338"
"log-sigma-5-0-mm-3D","firstorder","Entropy","1.969128467112434","1.640367484324722","","1.9298365200985022"
"log-sigma-5-0-mm-3D","firstorder","InterquartileRange","30.51953625679016","22.78212344646454","","29.590735912322998"
"log-sigma-5-0-mm-3D","firstorder","Kurtosis","2.752075802167698","3.0169164641602224","","2.847405179192946"
"log-sigma-5-0-mm-3D","firstorder","Maximum","61.83900833129883","33.71431350708008","","54.715152740478516"
"log-sigma-5-0-mm-3D","firstorder","MeanAbsoluteDeviation","19.26112217187486","13.659172611353645","","17.58197535254134"
"log-sigma-5-0-mm-3D","firstorder","Mean","-5.221465521633871","-16.709241458133125","","-25.175054068791123"
"log-sigma-5-0-mm-3D","firstorder","Median","-9.279541492462158","-17.968961715698242","","-26.606534957885742"
"log-sigma-5-0-mm-3D","firstorder","Minimum","-56.38435745239258","-67.48047637939453","","-79.36399841308594"
"log-sigma-5-0-mm-3D","firstorder","Range","118.2233657836914","101.19478988647461","","134.07915115356445"
"log-sigma-5-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","13.173572225596144","9.427275060143742","","12.460827876286544"
"log-sigma-5-0-mm-3D","firstorder","RootMeanSquared","24.878076500155245","24.03442823229711","","33.3440875829814"
"log-sigma-5-0-mm-3D","firstorder","Skewness","0.4697866982522183","0.22872961484181153","","0.3860985214539817"
"log-sigma-5-0-mm-3D","firstorder","TotalEnergy","300794.4835089223","526820.2112935376","","1925686.402116338"
"log-sigma-5-0-mm-3D","firstorder","Uniformity","0.30880285864282203","0.37163598414896887","","0.30382049080212714"
"log-sigma-5-0-mm-3D","firstorder","Variance","591.6549881539655","298.45499034724554","","478.0448293749781"
"log-sigma-5-0-mm-3D","glcm","Autocorrelation","12.27247920536317","8.123053983268552","","13.043983477908682"
"log-sigma-5-0-mm-3D","glcm","ClusterProminence","34.00896326040126","7.383575808022861","","23.619573147479294"
"log-sigma-5-0-mm-3D","glcm","ClusterShade","3.4503979429522107","0.5606607974241337","","1.0680498471095723"
"log-sigma-5-0-mm-3D","glcm","ClusterTendency","3.6378659662939885","1.5379894916287744","","2.9043569651071723"
"log-sigma-5-0-mm-3D","glcm","Contrast","0.4046827047462059","0.41609229345721155","","0.44393511360363175"
"log-sigma-5-0-mm-3D","glcm","Correlation","0.7941974326083154","0.5707084697948993","","0.7350699384108048"
"log-sigma-5-0-mm-3D","glcm","DifferenceAverage","0.39041460830972174","0.39883574173797126","","0.4248979028810001"
"log-sigma-5-0-mm-3D","glcm","DifferenceEntropy","0.9346199944689365","0.9874788295311342","","0.9810697085746247"
"log-sigma-5-0-mm-3D","glcm","DifferenceVariance","0.22863660005237582","0.2491849096411064","","0.24287583339980173"
"log-sigma-5-0-mm-3D","glcm","Id","0.8071707119178865","0.803458221084221","","0.790723917013272"
"log-sigma-5-0-mm-3D","glcm","Idm","0.8062195054887875","0.8023077843029385","","0.7894547696317632"
"log-sigma-5-0-mm-3D","glcm","Idmn","0.9891204732356557","0.9841337702918518","","0.9911644008465447"
"log-sigma-5-0-mm-3D","glcm","Idn","0.9444812719635483","0.9339382466560343","","0.947152167844356"
"log-sigma-5-0-mm-3D","glcm","Imc1","-0.41020917742560814","-0.22649092333057744","","-0.3346321400009231"
"log-sigma-5-0-mm-3D","glcm","Imc2","0.879453155875175","0.6823619137577607","","0.8329105268171288"
"log-sigma-5-0-mm-3D","glcm","InverseVariance","0.377930023927798","0.3837362589836361","","0.4082403434986972"
"log-sigma-5-0-mm-3D","glcm","JointAverage","3.382531392229625","2.800215402587488","","3.5248458091994808"
"log-sigma-5-0-mm-3D","glcm","JointEnergy","0.174437363656658","0.20508754920289857","","0.14876561170060196"
"log-sigma-5-0-mm-3D","glcm","JointEntropy","3.0696716303997897","2.688917833254684","","3.1690746241436334"
"log-sigma-5-0-mm-3D","glcm","MCC","0.8162252953311894","0.6304468898029195","","0.7522756550718268"
"log-sigma-5-0-mm-3D","glcm","MaximumProbability","0.33873142621084834","0.34973330812013326","","0.262358121008091"
"log-sigma-5-0-mm-3D","glcm","SumAverage","6.76506278445925","5.600430805174977","","7.0496916183989615"
"log-sigma-5-0-mm-3D","glcm","SumEntropy","2.665894221906342","2.252883033594657","","2.7137511064125794"
"log-sigma-5-0-mm-3D","glcm","SumSquares","1.0106371677600485","0.4885204462714965","","0.8370730196777013"
"log-sigma-5-0-mm-3D","gldm","DependenceEntropy","5.432554910464661","5.1215546585635","","5.479349764433824"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformity","42.349794238683124","85.60964912280701","","149.99653579676675"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.08713949431827804","0.09387022930132348","","0.08660308071406855"
"log-sigma-5-0-mm-3D","gldm","DependenceVariance","13.777201984792292","10.70502462296091","","10.271333251550757"
"log-sigma-5-0-mm-3D","gldm","GrayLevelNonUniformity","150.0781893004115","338.9320175438597","","526.217090069284"
"log-sigma-5-0-mm-3D","gldm","GrayLevelVariance","1.00078324781114","0.5738003520313942","","0.8689323106955609"
"log-sigma-5-0-mm-3D","gldm","HighGrayLevelEmphasis","11.771604938271604","8.632675438596491","","13.135103926096997"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceEmphasis","54.62139917695473","49.82236842105263","","58.018475750577366"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","640.3148148148148","397.8980263157895","","762.4642032332564"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","6.390680155464105","7.682305372807018","","5.735338201677901"
"log-sigma-5-0-mm-3D","gldm","LowGrayLevelEmphasis","0.12949588477366256","0.1626605141325536","","0.1045688893340246"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceEmphasis","0.09956642104122268","0.07643802967854756","","0.06040189040433373"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","1.1759434732490452","0.7079221729531701","","0.8435516909665584"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.016286270648787213","0.01411924255196498","","0.007236602793932176"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformity","115.5638873685679","261.1204763690575","","399.8251167376406"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.30002994108184355","0.3583715633752253","","0.2985716993565648"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelVariance","1.0110222024922146","0.6126633510697764","","0.9019922405073071"
"log-sigma-5-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","11.711707002244516","8.74838833231493","","13.147882497435473"
"log-sigma-5-0-mm-3D","glrlm","LongRunEmphasis","2.1473228529413104","2.2399179354115484","","2.4184193367524185"
"log-sigma-5-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","25.48258427734705","18.806855093833573","","31.748322643050646"
"log-sigma-5-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.2670644675780288","0.3589543168501613","","0.24672095083512766"
"log-sigma-5-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.1325643047187746","0.16467399292035625","","0.10603653621799912"
"log-sigma-5-0-mm-3D","glrlm","RunEntropy","2.8300244432822925","2.5318875041112068","","2.911718153219159"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformity","266.70199894675847","517.7078542620144","","897.711427078874"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.6748275129104505","0.6962550075984132","","0.6517397890111728"
"log-sigma-5-0-mm-3D","glrlm","RunPercentage","0.792655903767015","0.7979082321187584","","0.7726949724640255"
"log-sigma-5-0-mm-3D","glrlm","RunVariance","0.38287840199757883","0.4387185196084228","","0.5296461043374096"
"log-sigma-5-0-mm-3D","glrlm","ShortRunEmphasis","0.825205117261658","0.8353315166133447","","0.8158357207513792"
"log-sigma-5-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","9.63166046557372","7.36549806990098","","10.717254021899869"
"log-sigma-5-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.11143733451647791","0.13898918972602792","","0.08750618918788017"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformity","18.16417910447761","19.16","","22.66990291262136"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.27110715081309866","0.2554666666666667","","0.22009614478273165"
"log-sigma-5-0-mm-3D","glszm","GrayLevelVariance","1.2011583871686344","1.1192888888888888","","1.8374964652653405"
"log-sigma-5-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","11.402985074626866","9.96","","15.592233009708737"
"log-sigma-5-0-mm-3D","glszm","LargeAreaEmphasis","342.32835820895525","1226.32","","5742.077669902913"
"log-sigma-5-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","3998.7611940298507","9355.08","","61290.81553398058"
"log-sigma-5-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","37.31189883913765","190.17056666666667","","581.6969063580125"
"log-sigma-5-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.1609162520729685","0.20155555555555554","","0.12641172974043988"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformity","11.656716417910447","14.76","","15.62135922330097"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.1739808420583649","0.1968","","0.15166368177962108"
"log-sigma-5-0-mm-3D","glszm","SmallAreaEmphasis","0.3856775190382601","0.33039061429323424","","0.3412137513292629"
"log-sigma-5-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","4.881804943108625","2.9321192137020216","","4.876079421823197"
"log-sigma-5-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.07014782404541064","0.07016683037010099","","0.047680324665281375"
"log-sigma-5-0-mm-3D","glszm","ZoneEntropy","4.5748034149220365","4.580513237925447","","5.183897071158849"
"log-sigma-5-0-mm-3D","glszm","ZonePercentage","0.13786008230452676","0.08223684210526316","","0.059468822170900694"
"log-sigma-5-0-mm-3D","glszm","ZoneVariance","289.7117398084206","1078.4544000000003","","5459.315486850787"
"log-sigma-5-0-mm-3D","ngtdm","Busyness","2.107195757688882","6.363737386460141","","5.550411696180947"
"log-sigma-5-0-mm-3D","ngtdm","Coarseness","0.025552656497157267","0.011130165473279248","","0.00656392352632222"
"log-sigma-5-0-mm-3D","ngtdm","Complexity","4.176532079841079","2.9643039768859905","","6.763432045555616"
"log-sigma-5-0-mm-3D","ngtdm","Contrast","0.019875545548639312","0.016951723989777095","","0.013094853955403324"
"log-sigma-5-0-mm-3D","ngtdm","Strength","0.32863978066707683","0.09649144610230685","","0.1306862808092365"
